f_x_sim,f_y_sim,f_z_sim,f_sp_sim,m_sp_sim,materialremoved_sim,a_x,a_y,a_z,a_sp,v_x,v_y,v_z,v_sp,pos_x,pos_y,pos_z,pos_sp
58.812027,-37.049713,20.680729,75.16083,0.39099807,1.3524371,1.1757555,-3.6032434,-5.3728657,938453.5,3.9623547,-2.1297538,2.740645,83254.17,16.046803,329.36755,379.1583,1278881.9
76.69207,-36.42722,26.567211,90.10776,0.4808909,1.7794241,-3.0511236,-1.0295938,-8.037263,3377136.5,4.164778,-1.489558,1.3748311,51340.06,11.392856,325.24094,381.09897,1210929.6
1.0781403,5.187864,10.460082,18.038475,0.14572352,0.4743258,-1.9313846,-1.102892,-14.031237,1988998.1,0.113318436,2.1117904,-1.7343056,72041.9,-13.977706,305.47943,379.85687,784577.25
10.748881,155.90599,61.94637,164.10951,0.8466344,3.3256135,-4.8496904,-1.524593,-19.023031,-472428.66,-5.240397,-0.60976446,-0.9026009,204.46432,10.555533,271.6507,380.5236,911249.7
88.424065,-108.2027,67.5958,180.18016,0.9140888,4.693208,-1.6878084,-2.9806874,-2.5898678,532576.7,4.129654,-2.5943475,-0.06853024,53058.2,9.758387,319.7366,380.871,847000.3
-48.707233,79.621216,57.249706,150.9909,0.7624831,3.1936638,0.049239658,0.58643895,-20.858095,-74958.07,-2.107415,2.890022,0.852044,35590.46,-19.460135,284.94974,378.99973,335246.44
78.852165,8.651443,23.733532,64.87091,0.37993836,1.2367122,-2.6001062,-4.641698,-24.178097,-1284281.0,0.16040516,-3.831941,1.3285055,-16489.299,24.56426,305.6724,380.31244,1639666.1
2.8737526,26.88362,14.902408,31.801464,0.20033285,0.86909235,-3.6568391,-3.5015666,3.6448224,5447255.0,-1.0585759,-3.1372986,1.0548569,48743.875,25.095354,297.78818,380.25473,1530264.5
68.96263,37.30096,30.946928,85.96572,0.44052485,2.0493953,-1.1316803,-1.8858185,-20.115776,-475374.9,-1.2464386,-5.110485,-0.81223947,-16364.952,19.329409,303.4325,383.1454,734450.3
-66.384026,-111.99814,73.46718,178.58096,0.8913731,4.2103586,-1.5640833,-0.925727,-11.739702,-1586630.5,1.5098418,0.48881695,-3.2945135,29899.266,-1.2502562,318.65637,380.22137,738197.94
96.659195,-21.685276,47.902954,145.047,0.72182244,3.1820471,-1.5303913,-0.86990494,-5.1921587,-147536.45,0.99562037,-2.5259604,0.4619924,9963.596,14.781764,305.8302,380.12463,804782.1
-7.8988485,36.71788,-34.722744,-112.50561,-0.47100672,-1.7301881,-4.574137,2.094967,-8.757721,1628811.4,-7.9397078,-0.5856532,-0.30487007,-144055.42,6.559256,316.4325,377.51068,1677671.9
150.35103,-13.836529,78.52082,184.67621,0.9180461,5.872777,-3.7186275,-1.9251289,-6.2309537,791556.9,-0.7715992,-4.422822,-0.011096659,37488.832,21.647247,302.92648,380.27313,743916.7
4.564432,-43.33008,29.087982,72.863976,0.33471826,1.3436433,-3.5305212,-2.8175538,-4.071562,1826370.8,2.5125675,0.30524376,-1.8149201,-33253.29,0.898339,303.66138,381.5123,2135338.0
-30.620579,35.009804,20.56679,55.800262,0.31441435,1.0014203,1.6693461,0.6011789,-6.1698136,-1243804.4,-1.6004684,0.83174527,-2.2470202,44113.008,-8.588507,288.74722,381.11444,745528.0
-13.409888,213.61584,54.009903,159.87767,0.83015937,2.689054,-0.07939508,-0.107939325,-13.209576,-853654.56,-5.5987062,-2.320003,-1.6331875,56176.566,10.740016,274.4175,382.77023,366917.25
-0.06273562,37.872093,11.199534,42.81431,0.22775333,0.9428146,1.8072162,1.0128196,-6.8972235,1333778.8,-1.2638422,0.22753233,-1.4468577,4554.7246,-9.980804,288.0262,380.75928,866385.1
30.537184,-178.49525,75.556915,191.17175,0.9844058,4.6482253,-2.9883447,-0.17454831,-5.1295705,-345276.72,5.119347,-0.6052945,-0.92678404,63987.203,-0.057030294,331.81778,379.8519,851228.56
-28.77496,-57.153004,40.55414,105.81646,0.5441447,2.568036,-3.446989,0.57868946,-20.792612,3867347.8,1.5140853,1.1019591,-0.88797134,14031.107,-9.977567,303.03836,380.44687,1518598.5
-9.695415,-48.03166,33.612537,79.72362,0.50933194,1.1720039,1.0843743,2.2927701,0.39641145,1100457.0,-0.16611148,1.7438188,-0.2171052,18574.688,2.2441423,311.42896,379.5654,1841408.9
-24.304277,-8.603956,24.782225,67.823074,0.33733836,1.0789416,-3.0663059,-0.8871938,-3.545492,817614.4,-1.2417878,2.0896902,0.5143609,-275.06155,-19.760881,305.39133,379.3868,1136365.8
-61.99241,-14.63959,44.099606,117.82859,0.62295705,2.5102608,0.64362633,-0.23891729,-2.096919,2754198.2,1.6661203,1.2361587,1.0571386,-131546.05,-9.007518,298.75336,381.38315,1438738.9
6.6467295,69.32375,16.889685,54.789585,0.27398267,0.98475975,-2.194582,1.3138379,8.311672,1248905.6,-1.031134,-2.9196677,-0.8993718,-31607.688,20.35633,309.81937,380.6019,1101301.6
18.906315,16.560568,-18.480171,-52.061684,-0.22725263,-0.648931,-3.677718,3.9621167,-17.815687,-331974.66,-2.4547203,3.0138652,0.12526506,45278.047,-15.217624,284.46198,379.2458,704111.94
-21.00625,-27.324675,25.99378,83.74608,0.4230371,1.4907192,-1.0734844,-3.0759244,-14.983588,2006809.0,2.6889625,1.406685,1.0848402,-53580.074,-1.6993335,311.47787,382.91238,1144668.4
4.755888,43.00622,9.647531,25.429726,0.13487568,0.7423378,-2.6604588,-3.0337882,-14.249145,2486305.8,-0.7797593,-2.7569296,0.9831053,-54985.46,30.071796,277.99075,383.68152,954200.7
-55.92833,59.914505,73.700264,189.1701,0.99376583,4.5421987,-2.967622,-2.7309961,-17.52626,-2833878.8,-1.9327241,1.1375415,-0.13815902,-19658.002,-3.8546166,279.61792,379.03745,1223442.6
115.90757,-59.945415,61.754944,159.20137,0.84428835,4.246568,-3.5203798,0.5632465,-4.278809,257094.0,1.1228038,-3.904715,0.44294927,53374.293,13.799788,317.01358,378.9228,1132188.5
16.195585,21.056105,20.555744,67.5553,0.34715515,1.1413238,-0.8364563,-0.52996033,1.1509237,747746.0,-1.2482128,-2.5664222,1.412868,-7107.6387,20.963718,299.41037,381.46936,864126.8
7.7120314,14.642762,-13.77498,-30.688652,-0.12643322,-0.5074408,-2.0337813,-2.016343,-17.399723,3119195.0,-0.05770751,2.4339247,1.8473382,-53440.86,-6.4327755,279.36835,380.4919,1001162.06
13.868615,144.58908,67.039825,186.27617,0.9200673,4.4966936,-3.3013825,0.88532317,-25.834656,-949405.9,-2.9509838,-1.1975596,-0.23971127,21334.41,13.558702,274.88977,380.32706,983312.94
11.831943,28.680918,7.264997,19.086174,0.10982614,0.12107494,-3.43137,-3.1317873,-25.937605,969183.8,-1.0042458,-1.6296455,0.7539999,8333.509,23.066854,299.66028,380.45184,958655.7
-23.078789,12.878909,17.984402,48.90427,0.24098538,0.75526047,-0.8771572,2.9234898,-2.878944,975922.56,-3.4450085,3.0211287,-2.3726866,-30001.746,-22.305052,309.0483,378.41156,883961.9
-5.5889435,162.15164,70.04775,190.23827,0.96694803,3.9163964,-2.991674,-2.2485445,-7.5113955,1655900.5,-3.655872,-1.5294998,-3.0253668,26818.758,5.5503917,291.45343,379.17703,507164.62
109.5162,16.55372,24.312084,64.06333,0.33008108,1.491618,-1.4389629,-2.5525243,-1.0758176,2670830.0,2.8847163,-3.3906968,1.7173125,1299.2832,33.75687,319.98605,381.3903,700297.7
-41.820232,11.312627,30.67663,92.40085,0.45969424,1.3700588,-2.565004,-6.3306937,-25.512865,1505453.1,-2.8174725,1.0501236,-1.0713891,34496.72,-11.31843,306.32565,378.8618,1759732.2
11.221608,-103.3556,38.686634,102.55609,0.6215096,2.1070685,1.389758,-4.7587485,-4.835215,-582204.6,4.3888793,1.9643663,0.6528632,2055.5122,-17.892618,332.14517,381.7059,842101.4
-47.794464,1.6688188,21.600483,39.58545,0.28573135,1.1349103,-0.046924468,-2.6610308,-3.4479458,3036142.2,-1.1245682,3.2485425,-0.8565746,-19314.32,-17.870554,309.3357,380.34735,932909.75
16.884418,12.429223,8.305535,19.958961,0.1232089,0.2939066,-0.039736733,-1.3537931,-4.4537683,2018083.4,1.0738298,-5.2158237,-1.1535641,111704.89,26.379745,305.61972,378.2961,2393278.5
48.95965,-10.124091,50.446144,123.06406,0.7084943,2.6594415,-4.624822,-0.75219285,-5.241852,-1884248.4,0.5429933,-0.9393089,-0.60496145,-39913.703,16.116789,302.7353,378.9259,1644172.9
18.010632,36.323864,-21.594296,-67.67695,-0.25286576,-1.0973265,-2.3442483,1.5494845,-17.537584,-232460.0,1.7621456,-2.9264872,0.14931855,-60845.58,24.863777,286.06558,383.54135,594051.6
-47.815456,78.277985,34.80416,95.62817,0.4525358,1.6641095,-1.2221653,-3.1793778,-24.040874,1423223.1,-2.5632524,0.23357967,0.69241524,-19703.432,-2.1302257,271.33255,380.87164,854436.25
7.641114,-164.38226,88.66644,195.37132,1.045499,6.0123115,-0.6782126,-0.5601658,1.8230462,3095496.8,2.6491325,-1.4720124,1.1791791,33757.477,7.040452,317.2809,380.18393,800247.6
-12.035446,1.6766275,7.2294345,12.263572,0.11579158,0.2731134,-1.0731888,-1.6959859,-27.304785,2758468.2,-1.4943489,-1.568229,-3.1659822,6291.399,10.597885,293.57974,383.27563,921851.25
-11.030352,-69.398705,49.573704,110.75372,0.6426506,2.76717,-1.1227721,-3.293582,-18.789444,2569303.0,2.788955,0.4095079,-1.1016208,-52610.668,-1.2910391,311.81766,380.77118,739891.06
13.275287,-50.948616,69.02107,173.13023,0.90915453,4.519527,-5.2922363,-1.004126,-24.392189,5092771.5,3.0299091,-2.7175412,-1.3255718,98564.38,23.397535,285.22223,379.88422,2507985.8
-20.43267,-63.70311,60.03963,131.9774,0.7810301,3.1053147,-1.2876514,-4.47268,-20.173409,3470327.0,0.7010466,-0.20447758,-0.7488661,39740.92,2.4933074,307.94897,380.53534,1302826.2
-24.332409,7.2238135,-6.578816,-8.722611,0.036325537,-0.31026766,-4.9119925,-0.74808264,-10.5673485,1129295.1,-3.1006093,-1.157787,-0.075661756,70894.44,6.4570374,290.51913,378.79163,2261684.2
158.04387,-75.54143,74.47418,180.83159,1.0115682,5.5043507,0.6613413,0.6590344,3.3262174,465676.06,3.6623013,-4.0399256,0.68845224,39910.242,20.09645,307.2749,379.1116,1108732.2
-14.058566,111.165245,47.794605,142.88078,0.735155,2.77511,-0.46192813,-0.23117022,-14.198219,-706964.4,-5.4053407,-0.35097727,-0.17587477,-20406.072,2.003066,286.30225,379.66873,933873.1
-42.153187,-122.61928,60.09498,145.49004,0.72089565,3.3661423,0.35918587,1.111146,2.0509243,-1280696.8,2.8060036,0.59876233,-1.079603,31176.611,0.4290503,316.25964,381.26657,839471.5
-68.957756,24.719637,51.682343,128.60976,0.67650473,2.4445412,-0.60303164,-2.50963,-16.469566,858610.0,-0.93223965,2.703172,-1.5846254,9102.649,-22.854485,296.6036,380.6108,541340.5
-58.576965,-49.962234,44.747154,127.83738,0.6139796,2.087256,-3.0266974,-1.9966475,-6.6802783,736442.44,1.1186444,2.0843813,-1.5129697,-55449.094,-6.4874263,315.2751,380.86496,1073407.2
-4.7055016,11.904876,3.073539,2.776588,0.064100884,0.19972935,2.9318233,1.072894,-21.832521,1834455.2,-2.845403,2.0361197,-1.1059586,-53175.867,-14.68989,287.70407,380.24252,1074735.0
19.878805,24.933847,-18.18068,-45.79519,-0.14324018,-0.87031674,-0.21722546,-2.833971,-19.091633,1437195.6,0.49415797,1.8036913,1.1475171,62638.9,-6.1337266,304.82904,380.2888,1194863.6
6.7502184,-33.46064,18.713854,63.007835,0.25944263,0.67274153,1.8585312,-2.4858685,-7.416229,2004315.9,2.2085266,3.2402446,1.4964181,-28356.18,-17.918953,324.3732,381.98456,772552.9
-66.6705,309.78424,79.321205,221.54655,1.1475953,4.1844096,1.4112245,-0.23151524,-4.398131,-1826666.9,-8.498309,1.1619291,0.87852323,-2514.5176,-6.1854153,259.55133,378.55313,-93360.44
19.549177,30.272573,60.136547,151.4623,0.7933948,3.799824,-1.8853644,-2.3820791,-5.5417905,2582032.8,-0.97180456,-1.1599187,-2.0593169,-120380.234,8.26253,303.04745,381.08298,693189.94
-8.772505,11.9705,27.672033,78.20859,0.34590745,1.002452,1.2478867,-2.081117,4.644418,3031921.8,-1.7065579,0.04095824,-0.1891182,14534.717,-6.796504,311.50302,380.1198,798532.3
-27.71952,45.786804,21.476896,58.91189,0.3662129,1.5997677,-1.2635263,1.5570638,-9.948837,4416286.5,0.11151347,0.80602604,-2.3533125,-29090.172,-2.7828093,283.69403,381.51666,932719.25
103.92386,-107.42189,58.820534,163.63287,0.86475736,3.7436993,-1.1978316,0.91677636,5.1394534,2557672.8,4.9074965,-2.8135896,0.41494855,-25284.201,13.605627,340.81345,378.82333,515963.2
-82.1836,-90.886345,52.42444,121.29139,0.6202032,2.7108657,-3.3821723,-2.4978468,-16.790087,-816506.2,0.74021274,2.7529054,0.93754137,-23846.04,-1.9601567,294.06192,379.9402,1613864.2
-4.274098,-11.703698,2.8338063,19.781563,0.08894863,0.28512254,-1.0547885,0.07645528,-13.870568,1232272.2,-2.9907513,1.5377715,-1.6541882,61677.445,-18.475912,298.53745,379.54538,1290305.5
74.48847,-72.1761,47.962467,136.73274,0.67754304,3.5504777,-1.7384387,-1.6720283,-9.748659,1767926.2,1.8622575,-1.9979775,-0.28160903,46691.527,9.951889,308.7974,379.6581,1225443.1
47.52324,-15.099711,13.78486,54.429127,0.33325753,0.6785176,-2.0016818,1.6745036,-2.181344,1559859.2,2.334825,-1.996067,1.551033,40687.69,7.830886,313.75986,380.92224,1245024.1
-4.298616,23.032637,1.4092935,-3.8157125,0.024280393,-0.22148153,-0.011725908,-0.19829938,-21.043938,2390224.8,-1.0836344,2.4052923,-0.68020713,41729.902,-13.498431,274.16858,381.8844,444269.44
-72.67792,-111.68534,52.330345,136.98764,0.73337257,3.0221312,-1.8630702,-4.2135477,-16.117418,1336081.4,2.7658854,1.3025668,-0.79030377,9439.152,-6.0132284,322.1686,380.7321,521178.3
-55.871277,-108.836395,75.90323,171.35045,0.8450874,4.861785,-0.49555102,-1.0626023,-1.724195,573849.56,1.2949132,0.3716275,-0.22325122,57721.297,-3.1752746,314.0956,379.52237,925597.56
-19.677677,-83.49288,35.87963,104.95358,0.5554628,2.3315148,0.7330483,2.872786,-15.024357,2165360.0,2.358561,3.4350219,0.7861662,-54355.547,-20.271395,313.46536,379.1868,1002338.2
-12.738259,-18.373371,13.39577,35.00654,0.182058,0.6964457,-0.24265404,-2.3012416,-11.903187,234667.14,2.5627077,-1.1137055,1.6743559,-26605.45,10.713036,279.886,381.72495,2120259.0
2.729969,8.509864,16.916954,47.232384,0.2619596,0.94585407,-2.256855,-0.24232365,0.81486726,4250732.5,-2.0538416,-3.044503,-1.6674701,-44593.594,1.9391671,296.0199,378.92075,2103994.0
156.28824,113.539986,70.118515,177.21278,0.8464414,4.822493,-0.7654445,-1.8344289,-11.840232,-3533125.5,-4.077894,-5.4046826,0.7859784,-18689.006,35.591484,298.7243,382.1116,203673.88
-97.957344,-41.39931,43.530716,125.45228,0.6602363,2.4450848,-2.185317,-3.284982,-16.735693,-2984577.0,0.43561372,3.080938,0.021619765,-61000.734,-21.63489,291.69437,379.5651,1049141.6
-1.3667893,29.122313,-10.5706835,-35.388466,-0.12639806,-0.54620266,-3.72171,-3.1760287,-20.987446,-1650364.1,-1.9503776,0.571947,-1.353247,18251.967,4.0573697,289.71368,380.84903,831038.44
97.75066,13.331971,27.840061,72.71543,0.38369286,1.5627606,-7.346421,-0.891884,-7.05786,3617716.2,1.5227759,-3.7590091,-0.052369636,14002.423,19.17335,297.76437,380.86752,1048827.9
171.92981,-9.780224,73.81386,179.41441,0.9357386,5.2124286,-5.7742295,0.9578991,-21.99817,-280675.44,1.8212497,-5.879595,0.25602007,91867.555,31.673155,296.99506,381.20813,1126433.0
-58.48156,132.16785,77.352905,181.46861,1.0122105,4.318777,-2.5468698,0.057785347,-5.36058,-2388676.2,-4.270375,0.8848369,0.21294728,85333.22,-2.8917654,282.6759,378.4356,955272.3
6.0130243,20.456667,10.241921,16.838577,0.15247133,0.75258005,-0.12857623,-3.7364028,-22.133507,-489641.88,-0.78058535,-1.8272977,-0.039103556,17885.713,20.77329,295.9095,382.0389,1228053.1
-31.310072,176.85966,63.95559,178.18567,0.9748745,3.3252223,-3.1430588,-1.7067,-8.51457,842367.6,-2.9810252,-0.37828237,-3.52702,69154.625,-0.27780768,284.55118,379.8974,434819.94
10.891671,-50.337708,48.8401,136.23392,0.71243286,2.7992353,-0.8293922,2.2219942,2.8675532,2930733.2,-0.30328506,-1.4204963,-1.2526559,63104.12,2.0912817,315.32242,377.39148,1761185.4
-9.837419,3.476255,-0.40317598,5.8224635,0.0941438,0.096421026,-1.2728012,2.8921733,-14.976988,5222764.5,-3.5121312,2.8463461,-0.17365508,-25765.982,-17.882534,314.07895,378.9381,1291748.0
30.684965,99.206474,64.213715,195.09863,0.9667458,4.58765,-2.5018158,-2.549518,-23.98634,1020587.94,-3.396894,-0.2318753,-0.107490234,62951.08,9.648062,278.97708,380.47427,984658.0
-24.61837,134.92433,50.894165,138.39072,0.7147362,2.8934283,2.3208559,0.8946017,-6.6856966,631773.4,-2.716696,1.1263498,0.4323373,7249.455,-9.04905,276.45035,379.5538,678376.06
-11.525786,5.4586596,21.88976,46.08368,0.32084712,0.93670094,0.097563684,4.0450087,-4.2294507,2004508.9,0.3488264,-0.3603236,-1.6820538,-49035.23,16.779823,291.97696,380.46588,1005258.25
36.749718,12.396886,57.79743,149.51593,0.786575,3.3604934,0.3199127,1.5934852,-2.7860966,2094430.5,0.64809334,-1.7198187,0.09725484,73456.92,2.8170915,296.76978,380.54373,665946.94
20.916792,182.57846,43.010582,127.96985,0.683629,2.3593452,-1.9923911,-2.70632,-23.982605,451863.1,-5.620694,-0.16479464,-0.8950358,3718.7227,1.7496878,258.99747,381.2486,482202.3
-50.498943,-27.942837,24.235302,60.603424,0.30569094,1.3961093,-0.06867617,1.1456082,-3.3121421,1823463.6,-1.4306381,3.4999454,-0.8776347,63239.74,-22.2687,309.81793,377.91367,774129.3
12.35403,165.24223,56.728344,163.46692,0.8603971,3.0505507,-2.833474,-1.9550726,-19.692839,-1788177.5,-5.3548913,-0.7498566,-0.2884305,7343.4976,4.765907,276.9222,380.05206,518181.75
-3.9928555,43.0933,18.91598,66.09751,0.3347832,1.351718,-0.9577252,1.223826,0.10663007,457541.47,-2.8256085,-3.95319,-0.7100837,18312.938,17.145357,299.96237,379.35794,1077394.6
19.864227,-25.584717,10.619443,37.990444,0.27543133,0.5749829,1.0583476,0.067334354,-11.20806,3017553.0,3.085365,2.972087,2.1022034,-19539.816,-11.827423,308.31967,381.0184,170937.5
2.415224,3.324533,2.2115853,-2.558518,-0.0032669369,0.42201212,0.724584,2.0430822,-19.381922,770768.56,-0.17132607,4.23056,-0.56179076,-6100.376,-20.173576,293.7033,380.1438,405970.06
-30.146572,3.0450473,26.00974,80.75399,0.4383146,0.94374955,-4.201278,-1.4783584,-16.028912,6370721.5,-2.5535395,0.5840433,0.8842355,48982.48,-0.085731365,326.05853,377.62857,1854348.8
-102.55087,-120.68638,55.481937,157.99092,0.8971305,2.8715706,-1.1559101,-0.21031757,-13.996464,-39565.44,3.2915685,1.9766912,2.129419,65922.48,-6.274589,325.09076,379.4636,1714919.8
-19.944714,24.061697,25.369267,88.94505,0.4606776,1.4696558,-0.5193477,3.1873076,-7.2309017,1832382.6,-1.3305334,1.7994136,0.6422675,-42865.457,-25.661423,311.1115,378.36694,1382700.9
16.577873,23.500425,-7.8262525,-19.36621,-0.031087166,-0.33450362,0.1476776,0.035286225,-9.789213,3660246.0,1.4299518,2.994388,-0.29478616,-26051.05,-21.197563,287.33066,380.7515,1080464.8
1.5656061,-7.9744,2.3142292,0.14484349,-0.004754848,0.10791924,-1.8770053,-3.0129054,-4.565289,2174201.8,0.6981936,0.2989783,-0.07778149,-32566.676,-0.38411388,299.56845,380.6721,1784072.6
-49.852634,31.073946,35.361317,98.28059,0.49355882,1.3583586,-4.3494473,-2.7040694,-10.464476,2348951.2,-2.5123281,2.428367,0.10063237,73035.9,-15.686448,289.40546,380.70142,859642.9
5.4271936,-2.063829,3.449609,16.230927,0.07842275,-0.10206673,-1.7683704,-2.868096,-2.5654793,1500391.2,0.22956124,-0.6967759,0.313111,-73491.66,13.021906,303.5622,380.40997,1530621.8
79.44875,103.93595,46.927032,139.21307,0.75792694,3.3524494,0.3377036,-0.11172279,-17.326233,1506412.4,-1.2212152,-2.8478618,-1.2460153,-12006.39,21.944738,290.78003,380.86627,738533.1
4.6440496,20.124548,-7.2776456,-10.538552,-0.06532214,-0.14618108,-0.104870066,0.43009928,-24.13324,1284920.5,1.0460533,3.023208,1.4948838,-11534.913,-11.088741,303.85852,380.33487,1232504.5
19.544832,106.726555,24.344229,77.5797,0.41151008,1.4940338,1.3043728,-2.5459194,-19.92489,841317.6,-3.0382292,1.1308256,0.9438598,-121869.06,-1.6863018,278.02444,381.11166,288988.75
40.239902,14.693717,0.6884302,1.0324091,0.017885888,-0.14741012,-0.9488865,-0.33692688,-16.951561,3405586.2,-2.1068025,1.3706852,1.8962932,-67479.92,-23.39806,324.09467,379.77817,1741000.9
-110.791855,78.85461,66.3611,172.93817,0.903169,3.3010502,-0.23064242,-2.0946047,-6.22796,3416127.0,-0.43845156,3.4665575,2.8433888,24341.703,-26.909966,288.20242,377.52686,629040.4
25.768728,-46.87785,38.746082,104.312325,0.5593373,2.4064953,-3.2440746,-4.6773195,-21.504522,-2219575.5,1.261768,0.18034425,0.89896655,6956.3447,5.58561,305.43552,381.45767,1304279.5
5.530204,4.525846,1.0396227,6.454849,0.096182935,0.094431065,0.11761906,-1.4465245,-9.850213,1873741.8,1.1538799,1.1087277,1.3824053,-12964.97,-4.2673416,298.33844,381.04904,1239312.4
-93.00758,-16.581238,62.816933,154.73578,0.81470793,3.5805266,-1.5603299,-0.43714762,-9.109585,2246639.0,-0.18839951,1.4457476,-0.1706248,-23272.87,-6.5844617,285.74777,380.45285,798237.94
134.0228,115.29633,81.28514,227.96472,1.1356636,5.567698,-2.903867,2.2563946,-0.2556682,702342.06,-5.1380486,-3.4795296,0.24914387,20749.574,22.199886,286.96643,379.0929,1204994.9
4.513545,-2.0357776,-3.250119,-9.28769,-0.06449107,-0.23584053,-3.819554,0.47903705,-11.637321,-772279.5,-2.4741817,3.028553,-1.9390987,-22724.975,-21.667171,297.86697,379.1401,581892.8
37.89621,-40.16824,20.017805,61.040386,0.32169965,1.1698732,0.36249608,-1.8579096,-21.323055,1394927.8,3.5865571,0.32280356,0.29126418,25785.057,-3.0169458,311.27213,382.03036,1176605.6
-174.38818,-85.26339,81.34469,204.86049,1.0626402,5.20347,-1.1226888,-0.9930262,-5.022341,22760.555,2.0019212,2.6636684,-1.3780565,-27875.918,-13.855133,306.22574,379.74622,977071.0
90.20911,130.93118,78.852325,185.65273,0.9162499,5.2092285,-2.464398,-2.507293,-25.994888,-1198015.1,-3.1986544,-2.0317678,-0.6456534,117022.03,9.532204,295.81516,380.13806,-239274.94
27.026728,-35.147243,31.536194,98.37151,0.4809488,1.9921956,-3.028729,-5.4919567,-3.8089132,2079614.8,1.0495801,-1.8410753,-1.3035576,95920.09,2.5388129,320.30643,381.5198,956306.6
-7.7945757,50.05433,9.886615,31.889782,0.19106624,0.48613098,-4.0665903,-3.9231188,-20.647377,-1243563.9,-0.9383299,-4.465782,-1.5407251,59449.258,30.329132,305.1309,380.09714,1272736.1
31.581266,-50.251095,20.143047,66.711624,0.3402335,1.205657,-1.0875518,-4.5007377,-2.8814929,2071333.5,0.5463045,3.5295038,-0.86636937,-27517.797,-31.744787,332.2323,380.0672,825632.8
2.6818,10.805116,1.3623613,14.99388,0.081337266,0.23970297,1.2774864,-1.3000163,-8.428085,1300715.4,-0.29179284,-3.058436,-0.53581625,-20148.129,8.292114,302.7189,380.08673,1872359.9
24.133745,-135.48994,62.30288,144.74762,0.75571245,3.8186364,-1.1065296,-0.7804875,-3.172505,2686795.2,2.976693,-0.29728478,-1.1241803,6457.308,-4.1891193,334.44586,380.21475,500785.7
-86.99124,-22.715654,63.825336,170.90553,0.87590176,4.251226,-1.2917763,-0.82715505,-4.077226,-50527.43,1.2755892,1.532048,-0.32936758,99774.08,-9.126154,302.59256,379.6238,549679.94
-46.201393,54.70462,51.452175,165.3104,0.80046284,2.8659453,1.78656,-4.626799,-2.266089,5883006.5,-2.1020389,0.5969968,1.9185512,14040.709,-5.587961,299.38513,379.77756,989221.0
7.1772547,4.7566466,0.8839067,13.727462,0.13150093,-0.053814866,-0.18828519,-1.86233,-10.593737,4196063.0,-1.2204001,1.2918333,0.7628765,-1954.544,-0.6693733,318.79654,380.03036,1298764.5
36.862064,267.00076,83.23385,216.42534,1.1102364,5.094174,-3.6568573,-3.1187632,-17.142906,-616089.25,-6.979961,-2.0755699,-0.97028387,63810.05,12.927008,276.75717,378.1865,640732.1
-203.54712,79.82233,76.05295,214.57573,1.1543148,4.162711,-1.3646303,-0.52894485,-14.562806,1297427.2,-2.8903873,2.1998584,0.033865478,54797.086,-8.875502,278.66275,379.58795,1307613.2
19.462852,-47.283688,34.663536,82.05051,0.4424297,2.0084019,-0.22149168,-1.042337,5.416463,990385.4,3.1637323,-1.9859827,-0.68565434,-38826.6,13.691951,309.96942,380.56372,1824230.0
-12.343544,27.953188,7.2104793,8.203177,0.11815625,0.35492876,-0.020219563,-2.113661,-22.18078,4228364.0,-0.885369,2.181922,-0.5550778,-56008.965,-8.808108,280.13925,380.9631,527510.6
-2.5319557,-33.95186,55.78344,154.59416,0.74393815,3.390508,-2.0166523,-2.8928301,-5.074389,3743094.2,0.5563969,-1.1516937,-0.29424295,-41927.08,-0.7948336,314.3972,380.3348,1278126.9
5.857229,-161.88756,61.30694,174.81429,0.91368574,3.6504226,-4.3094673,-1.9942758,-13.43844,-929381.56,4.0711174,0.5050646,-0.17739919,41837.08,-0.9665237,327.39835,380.24237,1601366.8
6.9788055,24.148237,29.854319,95.90819,0.50559336,1.5130196,-0.29921922,-1.2022964,-12.092128,-2120794.8,0.10087882,-0.72676927,-1.6718365,-21171.17,-6.11073,302.68405,379.2325,735366.0
-13.882571,1.4178766,23.252707,88.519005,0.4914103,1.5334694,-4.0849147,3.0485244,-10.234504,4452467.5,-1.1565529,0.13948372,-0.2188444,-11085.364,6.9250693,285.38953,381.11746,1337143.1
-10.951062,22.200296,-0.10338654,4.3000407,0.055219762,0.1431556,-2.7373834,-1.1079131,-12.557579,-136250.84,-1.6034423,-2.0845366,-0.76214623,-36028.832,18.979229,297.69547,379.75592,1968845.4
-152.37343,17.082315,61.9668,164.39235,0.87009174,2.9124975,-3.2572768,-2.3904026,-1.4521422,1750666.1,-0.75088143,3.4621272,0.436991,97609.7,-11.625707,295.0151,380.16245,657926.4
3.788927,16.56235,-10.701325,-37.57406,-0.17661104,-0.5615828,-2.604384,-3.1103172,-27.906012,1336706.2,-4.6942735,0.75558555,-2.9613855,-79138.914,-7.9742427,313.3689,380.38412,1176325.2
-120.141624,-78.65986,71.20847,180.48058,0.92978805,3.9868999,-2.1453457,-2.1684356,-14.013129,2204200.0,1.5758202,2.160812,0.07376924,60865.17,-7.693806,294.61673,379.79068,1474974.0
-49.45325,228.26372,60.585556,173.83165,0.8943559,2.725654,-0.09497714,-4.590262,-9.858459,-3591915.0,-7.269828,0.6312398,-2.37888,-4040.1855,-10.612457,265.0399,379.2827,316094.88
